,0
9822,OGC
9823,ASC
9824,ITL6GL
9825,MGL
9826,PVGA
9827,PVGA
9828,SSTGA
9829,PVGA
9830,ITL23GL
9831,ITL23GL
9832,ITL23GL
9833,ITL45GL
9834,CLAGL
9835,ITL6GL
9836,ASC
9837,ITL5GL
9838,PTGL
9839,PTGL
9840,CTGL
9841,ITL45GL
9842,ITL6GL
9843,PTGL
9844,SSTGA
9845,MGL
9846,ITL5GL
9847,CTGL
9848,SSTGA
9849,MGL
9850,CTGL
9851,ITL6GL
9852,CLAGL
9853,ITL23GL
9854,ITL45GL
9855,OGC
9856,ITL5GL
9857,CLAGL
9858,CTGL
9859,ITL45GL
9860,ITL6GL
9861,ITL45GL
9862,NPGL
9863,ITL45GL
9864,OGC
9865,ITL23GL
9866,ITL23GL
9867,SSTGA
9868,ASC
9869,D12MSN
9870,ITL45GL
9871,ITL45GL
9872,ITL45GL
9873,VIPGA
9874,ITL6GL
9875,OGC
9876,ITL45GL
9877,ITL23GL
9878,ITL45GL
9879,CTGL
9880,VIPGA
9881,CTGL
9882,ASC
9883,ITL45GL
9884,ASC
9885,PVGA
9886,SSTGA
9887,OGC
9888,VLMC
9889,CTGL
9890,D12MSN
9891,ITL45GL
9892,ITL5GL
9893,CTGL
9894,CTGL
9895,OGC
9896,ITL23GL
9897,ITL23GL
9898,PTGL
9899,ITL45GL
9900,ITL45GL
9901,CTGL
9902,VIPGA
9903,PTGL
9904,PTGL
9905,VLMC
9906,CTGL
9907,ITL23GL
9908,ITL23GL
9909,ITL5GL
9910,SSTGA
9911,OGC
9912,CTGL
9913,PTGL
9914,CTGL
9915,ITL5GL
9916,NPGL
9917,CTGL
9918,NPGL
9919,ITL45GL
9920,OGC
9921,ITL23GL
9922,ITL23GL
9923,OGC
9924,NPGL
9925,CTGL
9926,NPGL
9927,ITL23GL
9928,ITL5GL
9929,SSTGA
9930,CTGL
9931,ITL23GL
9932,ITL45GL
9933,NPGL
9934,ITL23GL
9935,MGL
9936,CLAGL
9937,ITL45GL
9938,CTGL
9939,CTGL
9940,SSTGA
9941,CTGL
9942,CLAGL
9943,ITL6GL
9944,MGL
9945,VIPGA
9946,ITL45GL
9947,ITL23GL
9948,ASC
9949,CTGL
9950,PVGA
9951,CLAGL
9952,OGC
9953,NPGL
9954,CTGL
9955,ITL23GL
9956,ITL5GL
9957,SSTGA
9958,ITL45GL
9959,OGC
9960,MGL
9961,ITL23GL
9962,OGC
9963,ITL23GL
9964,SSTGA
9965,NPGL
9966,ASC
9967,CTGL
9968,OGC
9969,NPGL
9970,SSTGA
9971,SSTGA
9972,ITL23GL
9973,ITL23GL
9974,OGC
9975,PVGA
9976,ITL45GL
9977,ITL45GL
9978,D12MSN
9979,CTGL
9980,SSTGA
9981,VIPGA
9982,SSTGA
9983,VIPGA
9984,VIPGA
9985,ITL45GL
9986,ITL23GL
9987,CTGL
9988,PVGA
9989,ITL23GL
9990,PVGA
9991,CTGL
9992,NPGL
9993,NPGL
9994,ITL23GL
9995,ITL45GL
9996,OGC
9997,PTGL
9998,CLAGL
9999,ITL23GL
10000,OBGL
10001,ITL23GL
10002,OGC
10003,OGC
10004,CTGL
10005,OGC
10006,ITL23GL
10007,ITL23GL
10008,OPC
10009,CTGL
10010,ITL45GL
10011,ITL23GL
10012,CLAGL
10013,ITL23GL
10014,ITL45GL
10015,ITL5GL
10016,SSTGA
10017,OGC
10018,ITL23GL
10019,ITL45GL
10020,CTGL
10021,CLAGL
10022,OPC
10023,ITL23GL
10024,CTGL
10025,ITL6GL
10026,ITL5GL
10027,OGC
10028,ITL23GL
10029,SSTGA
10030,OPC
10031,ITL5GL
10032,PTGL
10033,SSTGA
10034,ITL45GL
10035,ASC
10036,ITL23GL
10037,OGC
10038,PTGL
10039,ITL45GL
10040,D12MSN
10041,OPC
10042,CTGL
10043,MGL
10044,PTGL
10045,PVGA
10046,ASC
10047,ITL45GL
10048,ITL23GL
10049,ITL45GL
10050,ITL5GL
10051,ITL6GL
10052,PTGL
10053,CLAGL
10054,ITL5GL
10055,ITL23GL
10056,ASC
10057,CLAGL
10058,PVGA
10059,MGL
10060,VIPGA
10061,ITL5GL
10062,OPC
10063,NPGL
10064,OGC
10065,ITL45GL
10066,ASC
10067,VIPGA
10068,ASC
10069,ITL45GL
10070,ITL45GL
10071,ITL23GL
10072,ITL45GL
10073,ITL5GL
10074,ITL45GL
10075,PTGL
10076,PTGL
10077,ASC
10078,ITL5GL
10079,ITL23GL
10080,NPGL
10081,ITL45GL
10082,CTGL
10083,ITL5GL
10084,ITL5GL
10085,PTGL
10086,ITL5GL
10087,PTGL
10088,PTGL
10089,CTGL
10090,ITL45GL
10091,ITL23GL
10092,SSTGA
10093,ITL5GL
10094,SSTGA
10095,PVGA
10096,SSTGA
10097,NPGL
10098,ASC
10099,CTGL
10100,ITL6GL
10101,OGC
10102,CLAGL
10103,SSTGA
10104,CTGL
10105,ITL23GL
10106,OGC
10107,ITL23GL
10108,ITL23GL
10109,ITL23GL
10110,PTGL
10111,SSTGA
10112,VIPGA
10113,ITL6GL
10114,OGC
10115,ITL23GL
10116,CTGL
10117,CTGL
10118,ITL23GL
10119,ITL45GL
10120,ITL23GL
10121,ITL23GL
10122,ITL23GL
10123,ITL23GL
10124,VIPGA
10125,ASC
10126,ITL45GL
10127,MGL
10128,ITL23GL
10129,SSTGA
10130,ITL23GL
10131,MGL
10132,OGC
10133,D12MSN
10134,CTGL
10135,NPGL
10136,CTGL
10137,CTGL
10138,ITL6GL
10139,OGC
10140,D12MSN
10141,ITL6GL
10142,VLMC
10143,ITL23GL
10144,ITL5GL
10145,CTGL
10146,ITL45GL
10147,ITL5GL
10148,ITL45GL
10149,ITL45GL
10150,ITL45GL
10151,VIPGA
10152,ITL23GL
10153,ITL23GL
10154,ITL45GL
10155,ITL5GL
10156,ASC
10157,ITL45GL
10158,ITL45GL
10159,OGC
10160,ITL45GL
10161,ITL6GL
10162,CTGL
10163,D12MSN
10164,ITL6GL
10165,ITL5GL
10166,NPGL
10167,ITL45GL
10168,SSTGA
10169,OGC
10170,NPGL
10171,CTGL
10172,NPGL
10173,CTGL
10174,SSTGA
10175,ASC
10176,ITL5GL
10177,ITL23GL
10178,OGC
10179,ITL23GL
